sid,search,"splunk_server","_time","is_realtime","api_et","api_lt","event_count","exec_time","result_count","scan_count","search_et","search_lt",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_api_et","__mv_api_lt","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_search_et","__mv_search_lt","__mv_status","__mv_total_run_time"
"1677139260.67","| savedsearch instrumentation.deployment.app","rhel.hwf.sc4s","1677139260.390226",0,"1677042000.000000000","1677128399.000000000",0,1677139260,30,0,"1677042000.000000000","1677128399.000000000",completed,"0.052000000000000005",,,,,,,,,,,,,,,
"1677139260.68","| savedsearch instrumentation.topology.deployment.licensing.slave","rhel.hwf.sc4s","1677139260.678490",0,"1677042000.000000000","1677128399.000000000",0,1677139260,1,0,"1677042000.000000000","1677128399.000000000",completed,"0.015",,,,,,,,,,,,,,,
"1677139260.69","| savedsearch instrumentation.usage.search.report_acceleration","rhel.hwf.sc4s","1677139260.950052",0,"1677042000.000000000","1677128399.000000000",0,1677139260,1,0,"1677042000.000000000","1677128399.000000000",completed,"0.11800000000000001",,,,,,,,,,,,,,,
"1677139261.70","| savedsearch instrumentation.usage.search.searchTelemetry","rhel.hwf.sc4s","1677139261.234398",0,"1677042000.000000000","1677128399.000000000",30,1677139261,1,30,"1677042000.000000000","1677128399.000000000",completed,"0.313",,,,,,,,,,,,,,,
"1677139261.71","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","rhel.hwf.sc4s","1677139261.767364",0,"1677042000.000000000","1677128399.000000000",11557,1677139261,0,11557,"1677042000.000000000","1677128399.000000000",completed,"0.186",,,,,,,,,,,,,,,
"1677139262.72","| savedsearch instrumentation.usage.lookups.lookupDefinitions","rhel.hwf.sc4s","1677139262.029656",0,"1677042000.000000000","1677128399.000000000",0,1677139262,1,0,"1677042000.000000000","1677128399.000000000",completed,"0.261",,,,,,,,,,,,,,,
"1677139262.73","| savedsearch instrumentation.performance.bundleReplication","rhel.hwf.sc4s","1677139262.533417",0,"1677042000.000000000","1677128399.000000000",0,1677139262,0,0,"1677042000.000000000","1677128399.000000000",completed,"0.17200000000000001",,,,,,,,,,,,,,,
"1677139262.74","| savedsearch instrumentation.performance.bundleReplicationCycle","rhel.hwf.sc4s","1677139262.804465",0,"1677042000.000000000","1677128399.000000000",0,1677139262,1,0,"1677042000.000000000","1677128399.000000000",completed,"0.167",,,,,,,,,,,,,,,
"1677139263.75","| savedsearch instrumentation.usage.metrics","rhel.hwf.sc4s","1677139263.071523",0,"1677042000.000000000","1677128399.000000000",0,1677139263,0,0,"1677138363.000000000","2147483647.000000000",completed,"0.025",,,,,,,,,,,,,,,
"1677139263.76","| savedsearch instrumentation.usage.rollup","rhel.hwf.sc4s","1677139263.345745",0,"1677042000.000000000","1677128399.000000000",0,1677139263,1,0,"1677042000.000000000","1677128399.000000000",completed,"0.11900000000000001",,,,,,,,,,,,,,,
"1677139263.77","| savedsearch instrumentation.usage.kvstore","rhel.hwf.sc4s","1677139263.623236",0,"1677042000.000000000","1677128399.000000000",0,1677139263,1,0,"1677042000.000000000","1677128399.000000000",completed,"0.182",,,,,,,,,,,,,,,
"1677139263.78","| savedsearch instrumentation.usage.kvstorebackuprestore","rhel.hwf.sc4s","1677139263.903027",0,"1677042000.000000000","1677128399.000000000",0,1677139263,0,0,"1677042000.000000000","1677128399.000000000",completed,"0.177",,,,,,,,,,,,,,,
"1677139264.79","| savedsearch instrumentation.usage.healthMonitor.currentState","rhel.hwf.sc4s","1677139264.178085",0,"1677042000.000000000","1677128399.000000000",0,1677139264,1,0,"1677042000.000000000","1677128399.000000000",completed,"0.26",,,,,,,,,,,,,,,
"1677139264.80","| savedsearch instrumentation.usage.savedSearches.alerts","rhel.hwf.sc4s","1677139264.655958",0,"1677042000.000000000","1677128399.000000000",0,1677139264,29,0,"1677042000.000000000","1677128399.000000000",completed,"0.231",,,,,,,,,,,,,,,
"1677139265.81","| savedsearch instrumentation.usage.streamingMetricAlerts","rhel.hwf.sc4s","1677139265.184137",0,"1677042000.000000000","1677128399.000000000",0,1677139265,0,0,"1677042000.000000000","1677128399.000000000",completed,"0.115",,,,,,,,,,,,,,,
"1677139265.82","| savedsearch instrumentation.usage.durableSearch","rhel.hwf.sc4s","1677139265.458435",0,"1677042000.000000000","1677128399.000000000",0,1677139265,0,0,"1677042000.000000000","1677128399.000000000",completed,"0.228",,,,,,,,,,,,,,,
"1677139265.83","| savedsearch instrumentation.usage.rest","rhel.hwf.sc4s","1677139265.942793",0,"1677042000.000000000","1677128399.000000000",53,1677139265,2,53,"1677042000.000000000","1677128399.000000000",completed,"0.083",,,,,,,,,,,,,,,
"1677139266.84","| savedsearch instrumentation.usage.bucketmerge.standalone","rhel.hwf.sc4s","1677139266.217912",0,"1677042000.000000000","1677128399.000000000",0,1677139266,0,0,"1677042000.000000000","1677128399.000000000",completed,"0.179",,,,,,,,,,,,,,,
"1677139266.85","| savedsearch instrumentation.usage.configtracker.info","rhel.hwf.sc4s","1677139266.477832",0,"1677042000.000000000","1677128399.000000000",0,1677139266,1,0,"1677042000.000000000","1677128399.000000000",completed,"0.109",,,,,,,,,,,,,,,
"1677139266.86","| savedsearch instrumentation.usage.configtracker.introspection","rhel.hwf.sc4s","1677139266.760838",0,"1677042000.000000000","1677128399.000000000",0,1677139266,1,36,"1677042000.000000000","1677128399.000000000",completed,"0.17400000000000002",,,,,,,,,,,,,,,
"1677139267.87","| savedsearch instrumentation.usage.configtracker.searches","rhel.hwf.sc4s","1677139267.026391",0,"1677042000.000000000","1677128399.000000000",218,1677139267,500,218,"1677042000.000000000","1677128399.000000000",completed,"0.28500000000000003",,,,,,,,,,,,,,,
"1677139268.88","| savedsearch instrumentation.usage.s3tsidxcompression","rhel.hwf.sc4s","1677139268.039259",0,"1677042000.000000000","1677128399.000000000",0,1677139268,0,0,"1677042000.000000000","1677128399.000000000",completed,"0.225",,,,,,,,,,,,,,,
"1677139268.89","| savedsearch instrumentation.upgrade.kvstore.standalone","rhel.hwf.sc4s","1677139268.504328",0,"1677042000.000000000","1677128399.000000000",0,1677139268,1,0,"1677042000.000000000","1677128399.000000000",completed,"0.166",,,,,,,,,,,,,,,
"1677139268.90","| savedsearch instrumentation.upgrade.kvstore.shc","rhel.hwf.sc4s","1677139268.775491",0,"1677042000.000000000","1677128399.000000000",0,1677139268,0,2,"1677042000.000000000","1677128399.000000000",completed,"0.264",,,,,,,,,,,,,,,
"1677139276.91","| savedsearch instrumentation.performance.indexing","rhel.hwf.sc4s","1677139276.333650",0,"1677042000.000000000","1677128399.000000000",390,1677139276,1,390,"1677042000.000000000","1677128399.000000000",completed,"0.08700000000000001",,,,,,,,,,,,,,,
"1677139276.92","| savedsearch instrumentation.performance.search","rhel.hwf.sc4s","1677139276.598574",0,"1677042000.000000000","1677128399.000000000",29,1677139276,1,29,"1677042000.000000000","1677128399.000000000",completed,"0.085",,,,,,,,,,,,,,,
"1677139276.93","| savedsearch instrumentation.usage.search.concurrent","rhel.hwf.sc4s","1677139276.878446",0,"1677042000.000000000","1677128399.000000000",0,1677139276,0,0,"1677042000.000000000","1677128399.000000000",completed,"0.078",,,,,,,,,,,,,,,
"1677139277.94","| savedsearch instrumentation.usage.users.active","rhel.hwf.sc4s","1677139277.143054",0,"1677042000.000000000","1677128399.000000000",3,1677139277,1,117,"1677042000.000000000","1677128399.000000000",completed,"0.085",,,,,,,,,,,,,,,
"1677139277.95","| savedsearch instrumentation.deployment.node","rhel.hwf.sc4s","1677139277.417889",0,"1677042000.000000000","1677128399.000000000",20,1677139277,1,20,"1677042000.000000000","1677128399.000000000",completed,"0.20700000000000002",,,,,,,,,,,,,,,
"1677139277.96","| savedsearch instrumentation.deployment.index","rhel.hwf.sc4s","1677139277.894147",0,"1677042000.000000000","1677128399.000000000",0,1677139277,16,0,"1677042000.000000000","1677128399.000000000",completed,"0.074",,,,,,,,,,,,,,,
"1677139278.97","| savedsearch instrumentation.usage.search.type","rhel.hwf.sc4s","1677139278.201325",0,"1677042000.000000000","1677128399.000000000",0,1677139278,0,0,"1677042000.000000000","1677128399.000000000",completed,"0.074",,,,,,,,,,,,,,,
"1677139278.98","| savedsearch instrumentation.licensing.stack","rhel.hwf.sc4s","1677139278.460711",0,"1677042000.000000000","1677128399.000000000",0,1677139278,0,0,"1677042000.000000000","1677128399.000000000",completed,"0.074",,,,,,,,,,,,,,,
"1677139278.99","| savedsearch instrumentation.deployment.forwarders","rhel.hwf.sc4s","1677139278.724571",0,"1677042000.000000000","1677128399.000000000",0,1677139278,0,0,"1677042000.000000000","1677128399.000000000",completed,"0.075",,,,,,,,,,,,,,,
"1677139279.100","| savedsearch instrumentation.usage.indexing.sourcetype","rhel.hwf.sc4s","1677139279.020003",0,"1677042000.000000000","1677128399.000000000",3782,1677139279,23,3782,"1677042000.000000000","1677128399.000000000",completed,"0.09",,,,,,,,,,,,,,,
"1677139279.101","| savedsearch instrumentation.deployment.clustering.indexer","rhel.hwf.sc4s","1677139279.306324",0,"1677042000.000000000","1677128399.000000000",0,1677139279,1,0,"1677042000.000000000","1677128399.000000000",completed,"0.021",,,,,,,,,,,,,,,
"1677139279.102","| savedsearch instrumentation.usage.app.page","rhel.hwf.sc4s","1677139279.610522",0,"1677042000.000000000","1677128399.000000000",2,1677139279,2,39,"1677042000.000000000","1677128399.000000000",completed,"0.088",,,,,,,,,,,,,,,
"1677139279.103","| savedsearch instrumentation.authentication.jwt","rhel.hwf.sc4s","1677139279.905295",0,"1677042000.000000000","1677128399.000000000",0,1677139279,1,0,"1677042000.000000000","1677128399.000000000",completed,"0.258",,,,,,,,,,,,,,,
"1677139285.104","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2023-02-22 date<=2023-02-22 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","rhel.hwf.sc4s","1677139285.912664",0,"1677139200.000000000","1677139285.000000000",604,1677139285,604,604,"1677139200.000000000","1677139285.000000000",completed,"0.084",,,,,,,,,,,,,,,
"1677225660.379","| savedsearch instrumentation.deployment.app","rhel.hwf.sc4s","1677225660.448706",0,"1677042000.000000000","1677214799.000000000",0,1677225660,30,0,"1677042000.000000000","1677214799.000000000",completed,"0.051000000000000004",,,,,,,,,,,,,,,
"1677225660.380","| savedsearch instrumentation.topology.deployment.licensing.slave","rhel.hwf.sc4s","1677225660.741560",0,"1677042000.000000000","1677214799.000000000",0,1677225660,1,0,"1677042000.000000000","1677214799.000000000",completed,"0.027",,,,,,,,,,,,,,,
"1677225661.381","| savedsearch instrumentation.usage.search.report_acceleration","rhel.hwf.sc4s","1677225661.021192",0,"1677042000.000000000","1677214799.000000000",0,1677225661,1,0,"1677042000.000000000","1677214799.000000000",completed,"0.121",,,,,,,,,,,,,,,
"1677225661.382","| savedsearch instrumentation.usage.search.searchTelemetry","rhel.hwf.sc4s","1677225661.300367",0,"1677042000.000000000","1677214799.000000000",360,1677225661,1,360,"1677042000.000000000","1677214799.000000000",completed,"0.32",,,,,,,,,,,,,,,
"1677225661.383","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","rhel.hwf.sc4s","1677225661.830189",0,"1677042000.000000000","1677214799.000000000",19232,1677225661,1,19232,"1677042000.000000000","1677214799.000000000",completed,"0.20500000000000002",,,,,,,,,,,,,,,
"1677225662.384","| savedsearch instrumentation.usage.lookups.lookupDefinitions","rhel.hwf.sc4s","1677225662.302649",0,"1677042000.000000000","1677214799.000000000",0,1677225662,1,0,"1677042000.000000000","1677214799.000000000",completed,"0.261",,,,,,,,,,,,,,,
"1677225662.385","| savedsearch instrumentation.performance.bundleReplication","rhel.hwf.sc4s","1677225662.798091",0,"1677042000.000000000","1677214799.000000000",0,1677225662,0,0,"1677042000.000000000","1677214799.000000000",completed,"0.166",,,,,,,,,,,,,,,
"1677225663.386","| savedsearch instrumentation.performance.bundleReplicationCycle","rhel.hwf.sc4s","1677225663.075472",0,"1677042000.000000000","1677214799.000000000",0,1677225663,1,0,"1677042000.000000000","1677214799.000000000",completed,"0.17200000000000001",,,,,,,,,,,,,,,
"1677225663.387","| savedsearch instrumentation.usage.metrics","rhel.hwf.sc4s","1677225663.344587",0,"1677042000.000000000","1677214799.000000000",0,1677225663,0,0,"1677224763.000000000","2147483647.000000000",completed,"0.026000000000000002",,,,,,,,,,,,,,,
"1677225663.388","| savedsearch instrumentation.usage.rollup","rhel.hwf.sc4s","1677225663.603619",0,"1677042000.000000000","1677214799.000000000",0,1677225663,1,0,"1677042000.000000000","1677214799.000000000",completed,"0.127",,,,,,,,,,,,,,,
"1677225663.389","| savedsearch instrumentation.usage.kvstore","rhel.hwf.sc4s","1677225663.871602",0,"1677042000.000000000","1677214799.000000000",0,1677225663,1,0,"1677042000.000000000","1677214799.000000000",completed,"0.194",,,,,,,,,,,,,,,
"1677225664.390","| savedsearch instrumentation.usage.kvstorebackuprestore","rhel.hwf.sc4s","1677225664.144566",0,"1677042000.000000000","1677214799.000000000",0,1677225664,0,0,"1677042000.000000000","1677214799.000000000",completed,"0.17400000000000002",,,,,,,,,,,,,,,
"1677225664.391","| savedsearch instrumentation.usage.healthMonitor.currentState","rhel.hwf.sc4s","1677225664.436637",0,"1677042000.000000000","1677214799.000000000",0,1677225664,1,0,"1677042000.000000000","1677214799.000000000",completed,"0.395",,,,,,,,,,,,,,,
"1677225664.392","| savedsearch instrumentation.usage.savedSearches.alerts","rhel.hwf.sc4s","1677225664.917869",0,"1677042000.000000000","1677214799.000000000",0,1677225664,29,0,"1677042000.000000000","1677214799.000000000",completed,"0.24",,,,,,,,,,,,,,,
"1677225665.393","| savedsearch instrumentation.usage.streamingMetricAlerts","rhel.hwf.sc4s","1677225665.441565",0,"1677042000.000000000","1677214799.000000000",0,1677225665,0,0,"1677042000.000000000","1677214799.000000000",completed,"0.108",,,,,,,,,,,,,,,
"1677225665.394","| savedsearch instrumentation.usage.durableSearch","rhel.hwf.sc4s","1677225665.706711",0,"1677042000.000000000","1677214799.000000000",0,1677225665,0,0,"1677042000.000000000","1677214799.000000000",completed,"0.232",,,,,,,,,,,,,,,
"1677225666.395","| savedsearch instrumentation.usage.rest","rhel.hwf.sc4s","1677225666.174525",0,"1677042000.000000000","1677214799.000000000",571,1677225666,7,583,"1677042000.000000000","1677214799.000000000",completed,"0.092",,,,,,,,,,,,,,,
"1677225666.396","| savedsearch instrumentation.usage.bucketmerge.standalone","rhel.hwf.sc4s","1677225666.469502",0,"1677042000.000000000","1677214799.000000000",0,1677225666,0,0,"1677042000.000000000","1677214799.000000000",completed,"0.18",,,,,,,,,,,,,,,
"1677225666.397","| savedsearch instrumentation.usage.configtracker.info","rhel.hwf.sc4s","1677225666.732131",0,"1677042000.000000000","1677214799.000000000",0,1677225666,1,0,"1677042000.000000000","1677214799.000000000",completed,"0.107",,,,,,,,,,,,,,,
"1677225667.398","| savedsearch instrumentation.usage.configtracker.introspection","rhel.hwf.sc4s","1677225667.003368",0,"1677042000.000000000","1677214799.000000000",0,1677225667,1,414,"1677042000.000000000","1677214799.000000000",completed,"0.179",,,,,,,,,,,,,,,
"1677225667.399","| savedsearch instrumentation.usage.configtracker.searches","rhel.hwf.sc4s","1677225667.270325",0,"1677042000.000000000","1677214799.000000000",221,1677225667,500,221,"1677042000.000000000","1677214799.000000000",completed,"0.295",,,,,,,,,,,,,,,
"1677225668.400","| savedsearch instrumentation.usage.s3tsidxcompression","rhel.hwf.sc4s","1677225668.310181",0,"1677042000.000000000","1677214799.000000000",0,1677225668,0,0,"1677042000.000000000","1677214799.000000000",completed,"0.23",,,,,,,,,,,,,,,
"1677225668.401","| savedsearch instrumentation.upgrade.kvstore.standalone","rhel.hwf.sc4s","1677225668.807782",0,"1677042000.000000000","1677214799.000000000",0,1677225668,1,0,"1677042000.000000000","1677214799.000000000",completed,"0.169",,,,,,,,,,,,,,,
"1677225669.402","| savedsearch instrumentation.upgrade.kvstore.shc","rhel.hwf.sc4s","1677225669.078481",0,"1677042000.000000000","1677214799.000000000",0,1677225669,0,2,"1677042000.000000000","1677214799.000000000",completed,"0.267",,,,,,,,,,,,,,,
"1677225676.403","| savedsearch instrumentation.performance.indexing","rhel.hwf.sc4s","1677225676.619527",0,"1677042000.000000000","1677214799.000000000",3178,1677225676,2,3178,"1677042000.000000000","1677214799.000000000",completed,"0.148",,,,,,,,,,,,,,,
"1677225676.404","| savedsearch instrumentation.performance.search","rhel.hwf.sc4s","1677225676.890489",0,"1677042000.000000000","1677214799.000000000",354,1677225676,2,354,"1677042000.000000000","1677214799.000000000",completed,"0.095",,,,,,,,,,,,,,,
"1677225677.405","| savedsearch instrumentation.usage.search.concurrent","rhel.hwf.sc4s","1677225677.170984",0,"1677042000.000000000","1677214799.000000000",7,1677225677,1,7,"1677042000.000000000","1677214799.000000000",completed,"0.089",,,,,,,,,,,,,,,
"1677225677.406","| savedsearch instrumentation.usage.users.active","rhel.hwf.sc4s","1677225677.436284",0,"1677042000.000000000","1677214799.000000000",3,1677225677,1,1432,"1677042000.000000000","1677214799.000000000",completed,"0.096",,,,,,,,,,,,,,,
"1677225677.407","| savedsearch instrumentation.deployment.node","rhel.hwf.sc4s","1677225677.717570",0,"1677042000.000000000","1677214799.000000000",164,1677225677,2,164,"1677042000.000000000","1677214799.000000000",completed,"0.335",,,,,,,,,,,,,,,
"1677225678.408","| savedsearch instrumentation.deployment.index","rhel.hwf.sc4s","1677225678.203432",0,"1677042000.000000000","1677214799.000000000",0,1677225678,16,0,"1677042000.000000000","1677214799.000000000",completed,"0.07200000000000001",,,,,,,,,,,,,,,
"1677225678.409","| savedsearch instrumentation.usage.search.type","rhel.hwf.sc4s","1677225678.505555",0,"1677042000.000000000","1677214799.000000000",7,1677225678,1,7,"1677042000.000000000","1677214799.000000000",completed,"0.08700000000000001",,,,,,,,,,,,,,,
"1677225678.410","| savedsearch instrumentation.licensing.stack","rhel.hwf.sc4s","1677225678.780424",0,"1677042000.000000000","1677214799.000000000",1,1677225678,1,1,"1677042000.000000000","1677214799.000000000",completed,"0.09",,,,,,,,,,,,,,,
"1677225679.411","| savedsearch instrumentation.deployment.forwarders","rhel.hwf.sc4s","1677225679.080982",0,"1677042000.000000000","1677214799.000000000",0,1677225679,0,0,"1677042000.000000000","1677214799.000000000",completed,"0.077",,,,,,,,,,,,,,,
"1677225679.412","| savedsearch instrumentation.usage.indexing.sourcetype","rhel.hwf.sc4s","1677225679.351369",0,"1677042000.000000000","1677214799.000000000",30563,1677225679,44,30563,"1677042000.000000000","1677214799.000000000",completed,"0.223",,,,,,,,,,,,,,,
"1677225679.413","| savedsearch instrumentation.deployment.clustering.indexer","rhel.hwf.sc4s","1677225679.895544",0,"1677042000.000000000","1677214799.000000000",0,1677225679,1,0,"1677042000.000000000","1677214799.000000000",completed,"0.018000000000000002",,,,,,,,,,,,,,,
"1677225680.414","| savedsearch instrumentation.usage.app.page","rhel.hwf.sc4s","1677225680.167958",0,"1677042000.000000000","1677214799.000000000",2,1677225680,2,39,"1677042000.000000000","1677214799.000000000",completed,"0.082",,,,,,,,,,,,,,,
"1677225680.415","| savedsearch instrumentation.authentication.jwt","rhel.hwf.sc4s","1677225680.482770",0,"1677042000.000000000","1677214799.000000000",0,1677225680,1,0,"1677042000.000000000","1677214799.000000000",completed,"0.259",,,,,,,,,,,,,,,
"1677225686.416","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2023-02-22 date<=2023-02-23 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","rhel.hwf.sc4s","1677225686.509235",0,"1677225600.000000000","1677225686.000000000",637,1677225686,637,637,"1677225600.000000000","1677225686.000000000",completed,"0.08600000000000001",,,,,,,,,,,,,,,
"1677312060.691","| savedsearch instrumentation.deployment.app","rhel.hwf.sc4s","1677312060.380810",0,"1677128400.000000000","1677301199.000000000",0,1677312060,30,0,"1677128400.000000000","1677301199.000000000",completed,"0.057",,,,,,,,,,,,,,,
"1677312060.692","| savedsearch instrumentation.topology.deployment.licensing.slave","rhel.hwf.sc4s","1677312060.673049",0,"1677128400.000000000","1677301199.000000000",0,1677312060,1,0,"1677128400.000000000","1677301199.000000000",completed,"0.016",,,,,,,,,,,,,,,
"1677312060.693","| savedsearch instrumentation.usage.search.report_acceleration","rhel.hwf.sc4s","1677312060.944127",0,"1677128400.000000000","1677301199.000000000",0,1677312060,1,0,"1677128400.000000000","1677301199.000000000",completed,"0.126",,,,,,,,,,,,,,,
"1677312061.694","| savedsearch instrumentation.usage.search.searchTelemetry","rhel.hwf.sc4s","1677312061.223287",0,"1677128400.000000000","1677301199.000000000",660,1677312061,1,660,"1677128400.000000000","1677301199.000000000",completed,"0.354",,,,,,,,,,,,,,,
"1677312061.695","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","rhel.hwf.sc4s","1677312061.753084",0,"1677128400.000000000","1677301199.000000000",15114,1677312061,1,15114,"1677128400.000000000","1677301199.000000000",completed,"0.20700000000000002",,,,,,,,,,,,,,,
"1677312062.696","| savedsearch instrumentation.usage.lookups.lookupDefinitions","rhel.hwf.sc4s","1677312062.039194",0,"1677128400.000000000","1677301199.000000000",0,1677312062,1,0,"1677128400.000000000","1677301199.000000000",completed,"0.262",,,,,,,,,,,,,,,
"1677312062.697","| savedsearch instrumentation.performance.bundleReplication","rhel.hwf.sc4s","1677312062.530044",0,"1677128400.000000000","1677301199.000000000",0,1677312062,0,0,"1677128400.000000000","1677301199.000000000",completed,"0.168",,,,,,,,,,,,,,,
"1677312062.698","| savedsearch instrumentation.performance.bundleReplicationCycle","rhel.hwf.sc4s","1677312062.801027",0,"1677128400.000000000","1677301199.000000000",0,1677312062,1,0,"1677128400.000000000","1677301199.000000000",completed,"0.17400000000000002",,,,,,,,,,,,,,,
"1677312063.699","| savedsearch instrumentation.usage.metrics","rhel.hwf.sc4s","1677312063.065668",0,"1677128400.000000000","1677301199.000000000",0,1677312063,0,0,"1677311163.000000000","2147483647.000000000",completed,"0.024",,,,,,,,,,,,,,,
"1677312063.700","| savedsearch instrumentation.usage.rollup","rhel.hwf.sc4s","1677312063.336690",0,"1677128400.000000000","1677301199.000000000",0,1677312063,1,0,"1677128400.000000000","1677301199.000000000",completed,"0.132",,,,,,,,,,,,,,,
"1677312063.701","| savedsearch instrumentation.usage.kvstore","rhel.hwf.sc4s","1677312063.601842",0,"1677128400.000000000","1677301199.000000000",0,1677312063,1,0,"1677128400.000000000","1677301199.000000000",completed,"0.185",,,,,,,,,,,,,,,
"1677312063.702","| savedsearch instrumentation.usage.kvstorebackuprestore","rhel.hwf.sc4s","1677312063.884056",0,"1677128400.000000000","1677301199.000000000",0,1677312063,0,0,"1677128400.000000000","1677301199.000000000",completed,"0.168",,,,,,,,,,,,,,,
"1677312064.703","| savedsearch instrumentation.usage.healthMonitor.currentState","rhel.hwf.sc4s","1677312064.170164",0,"1677128400.000000000","1677301199.000000000",0,1677312064,1,0,"1677128400.000000000","1677301199.000000000",completed,"0.389",,,,,,,,,,,,,,,
"1677312064.704","| savedsearch instrumentation.usage.savedSearches.alerts","rhel.hwf.sc4s","1677312064.650786",0,"1677128400.000000000","1677301199.000000000",0,1677312064,29,0,"1677128400.000000000","1677301199.000000000",completed,"0.241",,,,,,,,,,,,,,,
"1677312065.705","| savedsearch instrumentation.usage.streamingMetricAlerts","rhel.hwf.sc4s","1677312065.181391",0,"1677128400.000000000","1677301199.000000000",0,1677312065,0,0,"1677128400.000000000","1677301199.000000000",completed,"0.111",,,,,,,,,,,,,,,
"1677312065.706","| savedsearch instrumentation.usage.durableSearch","rhel.hwf.sc4s","1677312065.452446",0,"1677128400.000000000","1677301199.000000000",0,1677312065,0,0,"1677128400.000000000","1677301199.000000000",completed,"0.232",,,,,,,,,,,,,,,
"1677312065.707","| savedsearch instrumentation.usage.rest","rhel.hwf.sc4s","1677312065.921847",0,"1677128400.000000000","1677301199.000000000",1038,1677312065,6,1056,"1677128400.000000000","1677301199.000000000",completed,"0.115",,,,,,,,,,,,,,,
"1677312066.708","| savedsearch instrumentation.usage.bucketmerge.standalone","rhel.hwf.sc4s","1677312066.209872",0,"1677128400.000000000","1677301199.000000000",0,1677312066,0,0,"1677128400.000000000","1677301199.000000000",completed,"0.171",,,,,,,,,,,,,,,
"1677312066.709","| savedsearch instrumentation.usage.configtracker.info","rhel.hwf.sc4s","1677312066.476924",0,"1677128400.000000000","1677301199.000000000",0,1677312066,1,0,"1677128400.000000000","1677301199.000000000",completed,"0.109",,,,,,,,,,,,,,,
"1677312066.710","| savedsearch instrumentation.usage.configtracker.introspection","rhel.hwf.sc4s","1677312066.764282",0,"1677128400.000000000","1677301199.000000000",0,1677312066,1,756,"1677128400.000000000","1677301199.000000000",completed,"0.185",,,,,,,,,,,,,,,
"1677312067.711","| savedsearch instrumentation.usage.configtracker.searches","rhel.hwf.sc4s","1677312067.036827",0,"1677128400.000000000","1677301199.000000000",4,1677312067,35,4,"1677128400.000000000","1677301199.000000000",completed,"0.17200000000000001",,,,,,,,,,,,,,,
"1677312067.712","| savedsearch instrumentation.usage.s3tsidxcompression","rhel.hwf.sc4s","1677312067.340928",0,"1677128400.000000000","1677301199.000000000",0,1677312067,0,0,"1677128400.000000000","1677301199.000000000",completed,"0.245",,,,,,,,,,,,,,,
"1677312067.713","| savedsearch instrumentation.upgrade.kvstore.standalone","rhel.hwf.sc4s","1677312067.834750",0,"1677128400.000000000","1677301199.000000000",0,1677312067,1,0,"1677128400.000000000","1677301199.000000000",completed,"0.176",,,,,,,,,,,,,,,
"1677312068.714","| savedsearch instrumentation.upgrade.kvstore.shc","rhel.hwf.sc4s","1677312068.110717",0,"1677128400.000000000","1677301199.000000000",0,1677312068,0,0,"1677128400.000000000","1677301199.000000000",completed,"0.262",,,,,,,,,,,,,,,
"1677312075.715","| savedsearch instrumentation.performance.indexing","rhel.hwf.sc4s","1677312075.632514",0,"1677128400.000000000","1677301199.000000000",5575,1677312075,2,5575,"1677128400.000000000","1677301199.000000000",completed,"0.20600000000000002",,,,,,,,,,,,,,,
"1677312076.716","| savedsearch instrumentation.performance.search","rhel.hwf.sc4s","1677312076.116789",0,"1677128400.000000000","1677301199.000000000",650,1677312076,2,650,"1677128400.000000000","1677301199.000000000",completed,"0.111",,,,,,,,,,,,,,,
"1677312076.717","| savedsearch instrumentation.usage.search.concurrent","rhel.hwf.sc4s","1677312076.397314",0,"1677128400.000000000","1677301199.000000000",12,1677312076,2,53,"1677128400.000000000","1677301199.000000000",completed,"0.095",,,,,,,,,,,,,,,
"1677312076.718","| savedsearch instrumentation.usage.users.active","rhel.hwf.sc4s","1677312076.673215",0,"1677128400.000000000","1677301199.000000000",0,1677312076,0,2630,"1677128400.000000000","1677301199.000000000",completed,"0.10400000000000001",,,,,,,,,,,,,,,
"1677312076.719","| savedsearch instrumentation.deployment.node","rhel.hwf.sc4s","1677312076.940784",0,"1677128400.000000000","1677301199.000000000",288,1677312076,2,288,"1677128400.000000000","1677301199.000000000",completed,"0.444",,,,,,,,,,,,,,,
"1677312077.720","| savedsearch instrumentation.deployment.index","rhel.hwf.sc4s","1677312077.630590",0,"1677128400.000000000","1677301199.000000000",0,1677312077,16,0,"1677128400.000000000","1677301199.000000000",completed,"0.07100000000000001",,,,,,,,,,,,,,,
"1677312077.721","| savedsearch instrumentation.usage.search.type","rhel.hwf.sc4s","1677312077.930945",0,"1677128400.000000000","1677301199.000000000",12,1677312077,2,53,"1677128400.000000000","1677301199.000000000",completed,"0.105",,,,,,,,,,,,,,,
