sid,search,"splunk_server","_time","is_realtime","event_count","exec_time","result_count","scan_count",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time"
"1677538801.1571","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677538801.289457",0,0,1677538801,1,0,completed,"0.021",,,,,,,,,,,
"1677542400.1577","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677542400.827087",0,0,1677542400,1,0,completed,"0.049",,,,,,,,,,,
"1677542400.1578","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677542400.935712",0,0,1677542400,1,0,completed,"0.03",,,,,,,,,,,
"1677542400.1579","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677542400.938630",0,0,1677542400,1,0,completed,"0.047",,,,,,,,,,,
"1677542401.1581","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677542401.055133",0,0,1677542401,1,0,completed,"0.019",,,,,,,,,,,
"1677546000.1588","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677546000.511862",0,0,1677546000,1,0,completed,"0.29",,,,,,,,,,,
"1677546000.1589","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677546000.789845",0,0,1677546000,1,0,completed,"0.165",,,,,,,,,,,
"1677546000.1590","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677546000.939975",0,0,1677546001,1,0,completed,"0.131",,,,,,,,,,,
"1677546001.1591","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677546001.005402",0,0,1677546001,1,0,completed,"0.078",,,,,,,,,,,
"1677546001.1592","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677546001.108914",0,0,1677546001,1,0,completed,"0.069",,,,,,,,,,,
"1677546001.1593","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677546001.158444",0,0,1677546001,1,0,completed,"0.07100000000000001",,,,,,,,,,,
"1677546001.1594","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677546001.170061",0,0,1677546001,1,0,completed,"0.098",,,,,,,,,,,
"1677546001.1595","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677546001.223005",0,0,1677546001,1,0,completed,"0.075",,,,,,,,,,,
"1677546001.1596","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677546001.240247",0,0,1677546001,1,0,completed,"0.05",,,,,,,,,,,
"1677546001.1597","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677546001.261830",0,0,1677546001,1,0,completed,"0.096",,,,,,,,,,,
"1677553200.1608","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677553200.558848",0,0,1677553200,1,0,completed,"0.22",,,,,,,,,,,
"1677553200.1609","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677553200.573300",0,0,1677553200,1,0,completed,"0.169",,,,,,,,,,,
"1677553200.1610","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677553200.735652",0,0,1677553200,1,0,completed,"0.278",,,,,,,,,,,
"1677553200.1611","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677553200.995091",0,0,1677553201,1,0,completed,"0.093",,,,,,,,,,,
"1677553201.1612","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677553201.120456",0,0,1677553201,1,0,completed,"0.07100000000000001",,,,,,,,,,,
"1677553201.1613","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677553201.122222",0,0,1677553201,1,0,completed,"0.058",,,,,,,,,,,
"1677553201.1614","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677553201.185959",0,0,1677553201,1,0,completed,"0.039",,,,,,,,,,,
"1677553201.1615","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677553201.205113",0,0,1677553201,1,0,completed,"0.091",,,,,,,,,,,
"1677553201.1616","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677553201.293765",0,0,1677553201,1,0,completed,"0.047",,,,,,,,,,,
"1677553201.1617","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677553201.324473",0,0,1677553201,1,0,completed,"0.024",,,,,,,,,,,
"1677560400.1628","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677560400.334844",0,0,1677560400,1,0,completed,"0.38",,,,,,,,,,,
"1677560400.1629","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677560400.617612",0,0,1677560400,1,0,completed,"0.322",,,,,,,,,,,
"1677560400.1630","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677560400.916505",0,0,1677560401,1,0,completed,"0.178",,,,,,,,,,,
"1677560401.1631","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677560401.124338",0,0,1677560401,1,0,completed,"0.093",,,,,,,,,,,
"1677560401.1632","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677560401.212683",0,0,1677560401,1,0,completed,"0.076",,,,,,,,,,,
"1677560401.1633","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677560401.248434",0,0,1677560401,1,0,completed,"0.17500000000000002",,,,,,,,,,,
"1677560401.1634","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677560401.279981",0,0,1677560401,1,0,completed,"0.078",,,,,,,,,,,
"1677560401.1635","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677560401.287378",0,0,1677560401,1,0,completed,"0.11900000000000001",,,,,,,,,,,
"1677560401.1636","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677560401.341557",0,0,1677560401,1,0,completed,"0.031",,,,,,,,,,,
"1677560401.1637","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677560401.510143",0,0,1677560401,1,0,completed,"0.032",,,,,,,,,,,
"1677564001.1646","| rest /services/configs/conf-server/sslConfig","rhel.hwf.sc4s","1677564001.411947",0,0,1677564001,1,0,completed,"0.022",,,,,,,,,,,
"1677564001.1647","| rest /services/configs/conf-server/kvstore","rhel.hwf.sc4s","1677564001.459438",0,0,1677564001,1,0,completed,"0.018000000000000002",,,,,,,,,,,
"1677567600.1654","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677567600.460566",0,0,1677567600,1,0,completed,"0.299",,,,,,,,,,,
"1677567600.1655","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677567600.600158",0,0,1677567600,1,0,completed,"0.23700000000000002",,,,,,,,,,,
"1677567600.1656","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677567600.709759",0,0,1677567600,1,0,completed,"0.196",,,,,,,,,,,
"1677567600.1657","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677567600.893144",0,0,1677567600,1,0,completed,"0.196",,,,,,,,,,,
"1677567600.1658","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677567600.954054",0,0,1677567601,1,0,completed,"0.101",,,,,,,,,,,
"1677567601.1659","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677567601.074217",0,0,1677567601,1,0,completed,"0.112",,,,,,,,,,,
"1677567601.1660","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677567601.172778",0,0,1677567601,1,0,completed,"0.082",,,,,,,,,,,
"1677567601.1661","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677567601.191239",0,0,1677567601,1,0,completed,"0.085",,,,,,,,,,,
"1677567601.1662","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677567601.247588",0,0,1677567601,1,0,completed,"0.069",,,,,,,,,,,
"1677567601.1663","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677567601.297669",0,0,1677567601,1,0,completed,"0.074",,,,,,,,,,,
"1677574800.1721","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677574800.900225",0,0,1677574800,1,0,completed,"0.194",,,,,,,,,,,
"1677574801.1722","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677574801.156392",0,0,1677574801,1,0,completed,"0.22",,,,,,,,,,,
"1677574801.1723","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677574801.196448",0,0,1677574801,1,0,completed,"0.384",,,,,,,,,,,
"1677574801.1724","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677574801.508033",0,0,1677574801,1,0,completed,"0.367",,,,,,,,,,,
"1677574801.1725","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677574801.582957",0,0,1677574801,1,0,completed,"0.171",,,,,,,,,,,
"1677574801.1726","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677574801.836127",0,0,1677574801,1,0,completed,"0.277",,,,,,,,,,,
"1677574801.1727","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677574801.855919",0,0,1677574801,1,0,completed,"0.252",,,,,,,,,,,
"1677574802.1729","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677574802.112758",0,0,1677574802,1,0,completed,"0.127",,,,,,,,,,,
"1677574802.1730","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677574802.196012",0,0,1677574802,1,0,completed,"0.223",,,,,,,,,,,
"1677574802.1731","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677574802.215113",0,0,1677574802,1,0,completed,"0.106",,,,,,,,,,,
"1677574802.1732","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677574802.296395",0,0,1677574802,1,0,completed,"0.138",,,,,,,,,,,
"1677574802.1733","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677574802.593422",0,0,1677574802,1,0,completed,"0.037",,,,,,,,,,,
"1677582000.1745","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677582000.474181",0,0,1677582000,1,0,completed,"0.216",,,,,,,,,,,
"1677582000.1746","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677582000.874671",0,0,1677582000,1,0,completed,"0.126",,,,,,,,,,,
"1677582000.1747","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677582000.900668",0,0,1677582001,1,0,completed,"0.366",,,,,,,,,,,
"1677582000.1748","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677582000.905151",0,0,1677582001,1,0,completed,"0.162",,,,,,,,,,,
"1677582001.1749","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677582001.104478",0,0,1677582001,1,0,completed,"0.156",,,,,,,,,,,
"1677582001.1750","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677582001.116415",0,0,1677582001,1,0,completed,"0.244",,,,,,,,,,,
"1677582001.1751","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677582001.179015",0,0,1677582001,1,0,completed,"0.166",,,,,,,,,,,
"1677582001.1752","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677582001.339898",0,0,1677582001,1,0,completed,"0.23600000000000002",,,,,,,,,,,
"1677582001.1753","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677582001.423197",0,0,1677582001,1,0,completed,"0.156",,,,,,,,,,,
"1677582001.1754","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677582001.571267",0,0,1677582001,1,0,completed,"0.241",,,,,,,,,,,
"1677585600.1760","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677585600.687481",0,0,1677585600,1,0,completed,"0.052000000000000005",,,,,,,,,,,
"1677585600.1761","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677585600.755678",0,0,1677585600,1,0,completed,"0.047",,,,,,,,,,,
"1677585600.1762","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677585600.812003",0,0,1677585600,1,0,completed,"0.018000000000000002",,,,,,,,,,,
"1677585600.1763","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677585600.868170",0,0,1677585600,1,0,completed,"0.021",,,,,,,,,,,
"1677589200.1771","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677589200.896226",0,0,1677589200,1,0,completed,"0.092",,,,,,,,,,,
"1677589201.1772","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677589201.167014",0,0,1677589201,1,0,completed,"0.368",,,,,,,,,,,
"1677589201.1773","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677589201.655738",0,0,1677589202,1,0,completed,"0.289",,,,,,,,,,,
"1677589201.1774","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677589201.855357",0,0,1677589201,1,0,completed,"0.221",,,,,,,,,,,
"1677589202.1775","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677589202.098854",0,0,1677589202,1,0,completed,"0.185",,,,,,,,,,,
"1677589202.1776","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677589202.280792",0,0,1677589202,1,0,completed,"0.166",,,,,,,,,,,
"1677589202.1777","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677589202.290794",0,0,1677589202,1,0,completed,"0.243",,,,,,,,,,,
"1677589202.1778","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677589202.450651",0,0,1677589202,1,0,completed,"0.056",,,,,,,,,,,
"1677589202.1779","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677589202.677755",0,0,1677589202,1,0,completed,"0.049",,,,,,,,,,,
"1677589202.1780","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677589202.703933",0,0,1677589202,1,0,completed,"0.053",,,,,,,,,,,
"1677596400.1791","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677596400.580911",0,0,1677596400,1,0,completed,"0.523",,,,,,,,,,,
"1677596400.1792","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677596400.965317",0,0,1677596401,1,0,completed,"0.225",,,,,,,,,,,
"1677596401.1793","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677596401.405833",0,0,1677596401,1,0,completed,"0.165",,,,,,,,,,,
"1677596401.1794","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677596401.472866",0,0,1677596401,1,0,completed,"0.219",,,,,,,,,,,
"1677596401.1795","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677596401.584357",0,0,1677596401,1,0,completed,"0.084",,,,,,,,,,,
"1677596401.1796","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677596401.746097",0,0,1677596401,1,0,completed,"0.073",,,,,,,,,,,
"1677596401.1797","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677596401.757707",0,0,1677596401,1,0,completed,"0.07",,,,,,,,,,,
"1677596401.1798","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677596401.786346",0,0,1677596401,1,0,completed,"0.15",,,,,,,,,,,
"1677596401.1799","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677596401.887756",0,0,1677596401,1,0,completed,"0.035",,,,,,,,,,,
"1677596401.1800","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677596401.916853",0,0,1677596401,1,0,completed,"0.064",,,,,,,,,,,
"1677603600.1811","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677603600.936306",0,0,1677603601,1,0,completed,"0.251",,,,,,,,,,,
"1677603601.1812","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677603601.082815",0,0,1677603601,1,0,completed,"0.117",,,,,,,,,,,
"1677603601.1813","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677603601.313886",0,0,1677603601,1,0,completed,"0.185",,,,,,,,,,,
"1677603601.1814","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677603601.407948",0,0,1677603601,1,0,completed,"0.137",,,,,,,,,,,
"1677603601.1815","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677603601.447698",0,0,1677603601,1,0,completed,"0.11900000000000001",,,,,,,,,,,
"1677603601.1816","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677603601.531007",0,0,1677603601,1,0,completed,"0.059000000000000004",,,,,,,,,,,
"1677603601.1817","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677603601.545537",0,0,1677603601,1,0,completed,"0.041",,,,,,,,,,,
"1677603601.1818","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677603601.696814",0,0,1677603601,1,0,completed,"0.034",,,,,,,,,,,
"1677603601.1819","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677603601.706228",0,0,1677603601,1,0,completed,"0.025",,,,,,,,,,,
"1677603601.1820","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677603601.716350",0,0,1677603601,1,0,completed,"0.016",,,,,,,,,,,
"1677610800.1831","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677610800.904436",0,0,1677610801,1,0,completed,"0.419",,,,,,,,,,,
"1677610801.1832","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677610801.377155",0,0,1677610801,1,0,completed,"0.394",,,,,,,,,,,
"1677610801.1833","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677610801.824745",0,0,1677610801,1,0,completed,"0.039",,,,,,,,,,,
"1677610802.1834","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677610802.094242",0,0,1677610802,1,0,completed,"0.097",,,,,,,,,,,
"1677610802.1835","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677610802.114657",0,0,1677610802,1,0,completed,"0.152",,,,,,,,,,,
"1677610802.1836","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677610802.126528",0,0,1677610802,1,0,completed,"0.149",,,,,,,,,,,
"1677610802.1837","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677610802.287755",0,0,1677610802,1,0,completed,"0.04",,,,,,,,,,,
"1677610802.1838","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677610802.305459",0,0,1677610802,1,0,completed,"0.076",,,,,,,,,,,
"1677610802.1840","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677610802.409618",0,0,1677610802,1,0,completed,"0.048",,,,,,,,,,,
"1677618000.1851","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677618000.411203",0,0,1677618000,1,0,completed,"0.604",,,,,,,,,,,
"1677618000.1852","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677618000.680006",0,0,1677618000,1,0,completed,"0.069",,,,,,,,,,,
"1677618001.1853","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677618001.161679",0,0,1677618001,1,0,completed,"0.11900000000000001",,,,,,,,,,,
"1677618001.1854","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677618001.184278",0,0,1677618001,1,0,completed,"0.213",,,,,,,,,,,
"1677618001.1855","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677618001.388542",0,0,1677618001,1,0,completed,"0.298",,,,,,,,,,,
"1677618001.1856","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677618001.506588",0,0,1677618001,1,0,completed,"0.112",,,,,,,,,,,
"1677618001.1857","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677618001.513199",0,0,1677618001,1,0,completed,"0.247",,,,,,,,,,,
"1677618001.1858","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677618001.538804",0,0,1677618001,1,0,completed,"0.18",,,,,,,,,,,
"1677618001.1859","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677618001.841236",0,0,1677618001,1,0,completed,"0.06",,,,,,,,,,,
"1677618001.1860","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677618001.872445",0,0,1677618001,1,0,completed,"0.023",,,,,,,,,,,
"1677618002.1861","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677618002.123407",0,0,1677618002,1,0,completed,"0.016",,,,,,,,,,,
"1677618002.1862","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677618002.164013",0,0,1677618002,1,0,completed,"0.017",,,,,,,,,,,
"1677625200.1874","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677625200.571701",0,0,1677625200,1,0,completed,"0.116",,,,,,,,,,,
"1677625200.1875","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677625200.795964",0,0,1677625200,1,0,completed,"0.248",,,,,,,,,,,
"1677625201.1876","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677625201.025408",0,0,1677625201,1,0,completed,"0.123",,,,,,,,,,,
"1677625201.1877","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677625201.040118",0,0,1677625201,1,0,completed,"0.153",,,,,,,,,,,
"1677625201.1878","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677625201.135775",0,0,1677625201,1,0,completed,"0.07100000000000001",,,,,,,,,,,
"1677625201.1879","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677625201.168534",0,0,1677625201,1,0,completed,"0.081",,,,,,,,,,,
"1677625201.1880","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677625201.192722",0,0,1677625201,1,0,completed,"0.134",,,,,,,,,,,
"1677625201.1881","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677625201.276448",0,0,1677625201,1,0,completed,"0.064",,,,,,,,,,,
"1677625201.1882","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677625201.336788",0,0,1677625201,1,0,completed,"0.08700000000000001",,,,,,,,,,,
"1677625201.1883","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677625201.350923",0,0,1677625201,1,0,completed,"0.054",,,,,,,,,,,
"1677628800.1889","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677628800.834970",0,0,1677628800,1,0,completed,"0.067",,,,,,,,,,,
"1677628800.1890","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677628800.933234",0,0,1677628800,1,0,completed,"0.054",,,,,,,,,,,
"1677628800.1891","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677628800.985690",0,0,1677628800,1,0,completed,"0.031",,,,,,,,,,,
"1677628801.1892","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677628801.051900",0,0,1677628801,1,0,completed,"0.03",,,,,,,,,,,
"1677632400.1900","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677632400.382116",0,0,1677632400,1,0,completed,"0.14300000000000002",,,,,,,,,,,
"1677632400.1901","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677632400.560064",0,0,1677632400,1,0,completed,"0.106",,,,,,,,,,,
"1677632400.1902","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677632400.704406",0,0,1677632400,1,0,completed,"0.23500000000000001",,,,,,,,,,,
"1677632400.1903","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677632400.855219",0,0,1677632400,1,0,completed,"0.106",,,,,,,,,,,
"1677632400.1904","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677632400.942144",0,0,1677632401,1,0,completed,"0.079",,,,,,,,,,,
"1677632401.1905","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677632401.141621",0,0,1677632401,1,0,completed,"0.035",,,,,,,,,,,
"1677632401.1906","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677632401.173320",0,0,1677632401,1,0,completed,"0.022",,,,,,,,,,,
"1677632401.1907","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677632401.248876",0,0,1677632401,1,0,completed,"0.027",,,,,,,,,,,
"1677632401.1908","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677632401.251598",0,0,1677632401,1,0,completed,"0.033",,,,,,,,,,,
"1677632401.1909","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677632401.254808",0,0,1677632401,1,0,completed,"0.032",,,,,,,,,,,
"1677639600.1920","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677639600.505669",0,0,1677639600,1,0,completed,"0.209",,,,,,,,,,,
"1677639600.1921","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677639600.826475",0,0,1677639600,1,0,completed,"0.244",,,,,,,,,,,
"1677639600.1922","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677639600.935203",0,0,1677639601,1,0,completed,"0.117",,,,,,,,,,,
"1677639600.1923","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677639600.972292",0,0,1677639601,1,0,completed,"0.095",,,,,,,,,,,
"1677639601.1924","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677639601.123414",0,0,1677639601,1,0,completed,"0.099",,,,,,,,,,,
"1677639601.1925","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677639601.156161",0,0,1677639601,1,0,completed,"0.079",,,,,,,,,,,
"1677639601.1926","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677639601.169494",0,0,1677639601,1,0,completed,"0.148",,,,,,,,,,,
"1677639601.1927","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677639601.261281",0,0,1677639601,1,0,completed,"0.019",,,,,,,,,,,
"1677639601.1928","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677639601.319869",0,0,1677639601,1,0,completed,"0.041",,,,,,,,,,,
"1677639601.1929","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677639601.363120",0,0,1677639601,1,0,completed,"0.037",,,,,,,,,,,
"1677646800.1940","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677646800.684781",0,0,1677646800,1,0,completed,"0.402",,,,,,,,,,,
"1677646800.1941","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677646800.724597",0,0,1677646800,1,0,completed,"0.046",,,,,,,,,,,
"1677646800.1942","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677646800.949743",0,0,1677646800,1,0,completed,"0.192",,,,,,,,,,,
"1677646801.1943","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677646801.138434",0,0,1677646801,1,0,completed,"0.165",,,,,,,,,,,
"1677646801.1944","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677646801.275403",0,0,1677646801,1,0,completed,"0.044",,,,,,,,,,,
"1677646801.1945","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677646801.287068",0,0,1677646801,1,0,completed,"0.059000000000000004",,,,,,,,,,,
"1677646801.1946","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677646801.325093",0,0,1677646801,1,0,completed,"0.077",,,,,,,,,,,
"1677646801.1947","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677646801.410455",0,0,1677646801,1,0,completed,"0.042",,,,,,,,,,,
"1677646801.1948","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677646801.454039",0,0,1677646801,1,0,completed,"0.039",,,,,,,,,,,
"1677646801.1949","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677646801.474958",0,0,1677646801,1,0,completed,"0.024",,,,,,,,,,,
"1677650401.1958","| rest /services/configs/conf-server/sslConfig","rhel.hwf.sc4s","1677650401.473137",0,0,1677650401,1,0,completed,"0.027",,,,,,,,,,,
"1677650401.1959","| rest /services/configs/conf-server/kvstore","rhel.hwf.sc4s","1677650401.525414",0,0,1677650401,1,0,completed,"0.017",,,,,,,,,,,
"1677654000.1966","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677654000.391142",0,0,1677654000,1,0,completed,"0.266",,,,,,,,,,,
"1677654000.1967","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677654000.478982",0,0,1677654000,1,0,completed,"0.246",,,,,,,,,,,
"1677654000.1968","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677654000.831373",0,0,1677654000,1,0,completed,"0.164",,,,,,,,,,,
"1677654000.1969","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677654000.854360",0,0,1677654000,1,0,completed,"0.077",,,,,,,,,,,
"1677654000.1970","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677654000.858963",0,0,1677654000,1,0,completed,"0.224",,,,,,,,,,,
